date,mode,count
2022-02-21,MNR,63892
2022-02-22,MNR,112764
2022-02-23,MNR,119188
2022-02-24,MNR,110395
2022-02-25,MNR,90953
2022-02-26,MNR,61573
2022-02-27,MNR,51604
2022-02-28,MNR,118572
2022-03-01,MNR,150787
2022-03-02,MNR,140945
2022-03-03,MNR,132506
2022-03-04,MNR,125143
2022-03-05,MNR,70427
2022-03-06,MNR,52874
2022-03-07,MNR,129784
2022-03-08,MNR,138811
2022-03-09,MNR,129056
2022-03-10,MNR,140107
2022-03-11,MNR,135371
2022-03-12,MNR,59927
2022-03-13,MNR,57548
2022-03-14,MNR,134093
2022-03-15,MNR,146786
2022-03-16,MNR,145085
2022-03-17,MNR,135727
2022-03-18,MNR,137528
2022-03-19,MNR,73974
2022-03-20,MNR,63818
2022-03-21,MNR,134182
2022-03-22,MNR,144765
2022-03-23,MNR,138873
2022-03-24,MNR,134129
2022-03-25,MNR,133368
2022-03-26,MNR,73933
2022-03-27,MNR,58044
2022-03-28,MNR,130886
2022-03-29,MNR,143870
2022-03-30,MNR,143216
2022-03-31,MNR,139602
2022-04-01,MNR,120557
2022-04-02,MNR,80471
2022-04-03,MNR,53761
2022-04-04,MNR,135920
2022-04-05,MNR,150671
2022-04-06,MNR,142810
2022-04-07,MNR,140249
2022-04-08,MNR,140791
2022-04-09,MNR,86611
2022-04-10,MNR,66112
2022-04-11,MNR,140224
2022-04-12,MNR,149369
2022-04-13,MNR,147043
2022-04-14,MNR,144335
2022-04-15,MNR,140217
2022-04-16,MNR,83725
2022-04-17,MNR,71704
2022-04-18,MNR,139151
2022-04-19,MNR,151518
2022-04-20,MNR,155674
2022-04-21,MNR,147535
2022-04-22,MNR,145606
2022-04-23,MNR,89804
2022-04-24,MNR,67580
2022-04-25,MNR,138979
2022-04-26,MNR,153893
2022-04-27,MNR,153109
2022-04-28,MNR,146321
2022-04-29,MNR,136881
2022-04-30,MNR,82838
2022-05-01,MNR,62502
2022-05-02,MNR,126784
2022-05-03,MNR,155261
2022-05-04,MNR,147078
2022-05-05,MNR,150087
2022-05-06,MNR,129417
2022-05-07,MNR,68612
2022-05-08,MNR,73027
2022-05-09,MNR,140940
2022-05-10,MNR,158627
2022-05-11,MNR,156792
2022-05-12,MNR,149204
2022-05-13,MNR,140065
2022-05-14,MNR,86652
2022-05-15,MNR,69705
2022-05-16,MNR,140702
2022-05-17,MNR,162082
2022-05-18,MNR,161135
2022-05-19,MNR,149985
2022-05-20,MNR,146403
2022-05-21,MNR,92552
2022-05-22,MNR,72063
2022-05-23,MNR,151349
2022-05-24,MNR,163943
2022-05-25,MNR,158814
2022-05-26,MNR,148011
2022-05-27,MNR,135294
2022-05-28,MNR,77192
2022-05-29,MNR,76982
2022-05-30,MNR,68206
2022-05-31,MNR,163018
2022-06-01,MNR,159050
2022-06-02,MNR,151492
2022-06-03,MNR,153744
2022-06-04,MNR,92199
2022-06-05,MNR,74005
2022-06-06,MNR,148152
2022-06-07,MNR,163756
2022-06-08,MNR,162417
2022-06-09,MNR,157460
2022-06-10,MNR,159223
2022-06-11,MNR,95108
2022-06-12,MNR,74580
2022-06-13,MNR,150375
2022-06-14,MNR,174340
2022-06-15,MNR,169462
2022-06-16,MNR,162513
2022-06-17,MNR,148590
2022-06-18,MNR,94130
2022-06-19,MNR,80654
2022-06-20,MNR,138080
2022-06-21,MNR,172400
2022-06-22,MNR,164196
2022-06-23,MNR,169144
2022-06-24,MNR,161647
2022-06-25,MNR,102466
2022-06-26,MNR,99103
2022-06-27,MNR,149284
2022-06-28,MNR,174878
2022-06-29,MNR,169146
2022-06-30,MNR,158265
2022-07-01,MNR,117791
2022-07-02,MNR,75179
2022-07-03,MNR,73949
2022-07-04,MNR,72464
2022-07-05,MNR,150170
2022-07-06,MNR,153543
2022-07-07,MNR,151105
2022-07-08,MNR,134620
2022-07-09,MNR,89757
2022-07-10,MNR,71195
2022-07-11,MNR,148113
2022-07-12,MNR,164494
2022-07-13,MNR,166187
2022-07-14,MNR,159599
2022-07-15,MNR,148858
2022-07-16,MNR,98156
2022-07-17,MNR,80166
2022-07-18,MNR,132779
2022-07-19,MNR,160294
2022-07-20,MNR,156988
2022-07-21,MNR,150414
2022-07-22,MNR,138068
2022-07-23,MNR,86245
2022-07-24,MNR,68265
2022-07-25,MNR,140432
2022-07-26,MNR,162994
2022-07-27,MNR,161241
2022-07-28,MNR,156936
2022-07-29,MNR,147568
2022-07-30,MNR,96840
2022-07-31,MNR,78953
2022-08-01,MNR,138431
2022-08-02,MNR,158236
2022-08-03,MNR,158305
2022-08-04,MNR,147770
2022-08-05,MNR,129376
2022-08-06,MNR,84495
2022-08-07,MNR,66242
2022-08-08,MNR,137457
2022-08-09,MNR,151624
2022-08-10,MNR,147931
2022-08-11,MNR,146019
2022-08-12,MNR,137578
2022-08-13,MNR,89569
2022-08-14,MNR,72900
2022-08-15,MNR,144170
2022-08-16,MNR,157888
2022-08-17,MNR,155815
2022-08-18,MNR,150643
2022-08-19,MNR,141791
2022-08-20,MNR,97718
2022-08-21,MNR,81666
2022-08-22,MNR,141482
2022-08-23,MNR,155953
2022-08-24,MNR,151169
2022-08-25,MNR,142659
2022-08-26,MNR,133306
2022-08-27,MNR,90006
2022-08-28,MNR,76296
2022-08-29,MNR,140540
2022-08-30,MNR,152025
2022-08-31,MNR,149499
2022-09-01,MNR,140082
2022-09-02,MNR,138009
2022-09-03,MNR,94997
2022-09-04,MNR,77386
2022-09-05,MNR,74585
2022-09-06,MNR,164255
2022-09-07,MNR,179628
2022-09-08,MNR,178788
2022-09-09,MNR,161197
2022-09-10,MNR,98043
2022-09-11,MNR,72789
2022-09-12,MNR,163430
2022-09-13,MNR,180183
2022-09-14,MNR,181619
2022-09-15,MNR,175672
2022-09-16,MNR,155750
2022-09-17,MNR,101734
2022-09-18,MNR,79158
2022-09-19,MNR,164392
2022-09-20,MNR,188771
2022-09-21,MNR,188361
2022-09-22,MNR,174952
2022-09-23,MNR,168866
2022-09-24,MNR,115822
2022-09-25,MNR,87366
2022-09-26,MNR,153930
2022-09-27,MNR,176941
2022-09-28,MNR,179234
2022-09-29,MNR,173138
2022-09-30,MNR,164028
2022-10-01,MNR,80394
2022-10-02,MNR,68450
2022-10-03,MNR,153913
2022-10-04,MNR,166868
2022-10-05,MNR,158117
2022-10-06,MNR,182247
2022-10-07,MNR,166955
2022-10-08,MNR,110122
2022-10-09,MNR,88783
2022-10-10,MNR,152488
2022-10-11,MNR,192887
2022-10-12,MNR,185488
2022-10-13,MNR,173174
2022-10-14,MNR,170188
2022-10-15,MNR,108230
2022-10-16,MNR,85438
2022-10-17,MNR,170716
2022-10-18,MNR,191540
2022-10-19,MNR,185202
2022-10-20,MNR,180234
2022-10-21,MNR,166539
2022-10-22,MNR,122863
2022-10-23,MNR,83665
2022-10-24,MNR,161772
2022-10-25,MNR,183507
2022-10-26,MNR,181254
2022-10-27,MNR,179032
2022-10-28,MNR,159109
2022-10-29,MNR,102975
2022-10-30,MNR,80576
2022-10-31,MNR,157055
2022-11-01,MNR,178425
2022-11-02,MNR,181158
2022-11-03,MNR,178498
2022-11-04,MNR,161378
2022-11-05,MNR,110793
2022-11-06,MNR,94517
2022-11-07,MNR,168401
2022-11-08,MNR,183142
2022-11-09,MNR,180581
2022-11-10,MNR,180584
2022-11-11,MNR,154511
2022-11-12,MNR,106101
2022-11-13,MNR,76460
2022-11-14,MNR,165573
2022-11-15,MNR,182790
2022-11-16,MNR,179233
2022-11-17,MNR,178147
2022-11-18,MNR,161777
2022-11-19,MNR,101076
2022-11-20,MNR,74870
2022-11-21,MNR,166517
2022-11-22,MNR,183771
2022-11-23,MNR,184135
2022-11-24,MNR,90057
2022-11-25,MNR,148368
2022-11-26,MNR,106685
2022-11-27,MNR,76680
2022-11-28,MNR,163694
2022-11-29,MNR,181370
2022-11-30,MNR,177367
2022-12-01,MNR,166856
2022-12-02,MNR,152746
2022-12-03,MNR,89976
2022-12-04,MNR,80173
2022-12-05,MNR,164873
2022-12-06,MNR,178862
2022-12-07,MNR,178345
2022-12-08,MNR,182314
2022-12-09,MNR,165147
2022-12-10,MNR,119858
2022-12-11,MNR,74273
2022-12-12,MNR,163516
2022-12-13,MNR,183214
2022-12-14,MNR,183484
2022-12-15,MNR,173709
2022-12-16,MNR,151244
2022-12-17,MNR,123286
2022-12-18,MNR,87425
2022-12-19,MNR,159383
2022-12-20,MNR,173346
2022-12-21,MNR,168379
2022-12-22,MNR,147366
2022-12-23,MNR,138857
2022-12-24,MNR,60373
2022-12-25,MNR,47454
2022-12-26,MNR,89137
2022-12-27,MNR,156503
2022-12-28,MNR,163499
2022-12-29,MNR,167129
2022-12-30,MNR,176215
2022-12-31,MNR,81198
2023-01-01,MNR,66309
2023-01-02,MNR,72403
2023-01-03,MNR,167136
2023-01-04,MNR,170847
2023-01-05,MNR,166642
2023-01-06,MNR,142524
2023-01-07,MNR,85244
2023-01-08,MNR,64893
2023-01-09,MNR,157335
2023-01-10,MNR,179530
2023-01-11,MNR,174349
2023-01-12,MNR,168701
2023-01-13,MNR,147885
2023-01-14,MNR,83565
2023-01-15,MNR,70493
2023-01-16,MNR,75892
2023-01-17,MNR,183674
2023-01-18,MNR,182209
2023-01-19,MNR,170122
2023-01-20,MNR,150003
2023-01-21,MNR,84763
2023-01-22,MNR,61728
2023-01-23,MNR,155439
2023-01-24,MNR,182127
2023-01-25,MNR,171748
2023-01-26,MNR,173696
2023-01-27,MNR,149763
2023-01-28,MNR,89845
2023-01-29,MNR,65422
2023-01-30,MNR,159176
2023-01-31,MNR,183484
2023-02-01,MNR,169846
2023-02-02,MNR,169864
2023-02-03,MNR,135908
2023-02-04,MNR,64032
2023-02-05,MNR,62639
2023-02-06,MNR,157813
2023-02-07,MNR,183389
2023-02-08,MNR,180852
2023-02-09,MNR,172507
2023-02-10,MNR,154760
2023-02-11,MNR,88281
2023-02-12,MNR,63383
2023-02-13,MNR,159741
2023-02-14,MNR,179811
2023-02-15,MNR,181992
2023-02-16,MNR,172189
2023-02-17,MNR,150151
2023-02-18,MNR,93213
2023-02-19,MNR,75064
2023-02-20,MNR,79984
2023-02-21,MNR,174283
2023-02-22,MNR,171187
2023-02-23,MNR,167193
2023-02-24,MNR,153058
2023-02-25,MNR,81742
2023-02-26,MNR,67702
2023-02-27,MNR,160346
2023-02-28,MNR,139326
2023-03-01,MNR,176661
2023-03-02,MNR,176678
2023-03-03,MNR,150603
2023-03-04,MNR,84352
2023-03-05,MNR,72918
2023-03-06,MNR,163314
2023-03-07,MNR,186615
2023-03-08,MNR,186940
2023-03-09,MNR,186197
2023-03-10,MNR,160550
2023-03-11,MNR,88667
2023-03-12,MNR,70403
2023-03-13,MNR,157310
2023-03-14,MNR,159031
2023-03-15,MNR,187128
2023-03-16,MNR,187573
2023-03-17,MNR,171443
2023-03-18,MNR,101788
2023-03-19,MNR,72936
2023-03-20,MNR,167256
2023-03-21,MNR,189925
2023-03-22,MNR,184321
2023-03-23,MNR,177877
2023-03-24,MNR,159574
2023-03-25,MNR,82702
2023-03-26,MNR,81819
2023-03-27,MNR,166543
2023-03-28,MNR,189294
2023-03-29,MNR,187520
2023-03-30,MNR,187344
2023-03-31,MNR,158879
2023-04-01,MNR,88096
2023-04-02,MNR,79027
2023-04-03,MNR,162370
2023-04-04,MNR,188769
2023-04-05,MNR,185283
2023-04-06,MNR,169192
2023-04-07,MNR,159262
2023-04-08,MNR,99273
2023-04-09,MNR,85620
2023-04-10,MNR,170713
2023-04-11,MNR,193831
2023-04-12,MNR,191574
2023-04-13,MNR,183658
2023-04-14,MNR,173790
2023-04-15,MNR,103902
2023-04-16,MNR,85026
2023-04-17,MNR,167759
2023-04-18,MNR,194548
2023-04-19,MNR,195085
2023-04-20,MNR,189699
2023-04-21,MNR,174727
2023-04-22,MNR,106032
2023-04-23,MNR,79003
2023-04-24,MNR,173997
2023-04-25,MNR,192115
2023-04-26,MNR,191885
2023-04-27,MNR,184365
2023-04-28,MNR,160861
2023-04-29,MNR,77009
2023-04-30,MNR,65334
2023-05-01,MNR,167178
2023-05-02,MNR,197217
2023-05-03,MNR,195363
2023-05-04,MNR,189538
2023-05-05,MNR,170610
2023-05-06,MNR,103318
2023-05-07,MNR,83007
2023-05-08,MNR,180789
2023-05-09,MNR,205069
2023-05-10,MNR,203414
2023-05-11,MNR,201006
2023-05-12,MNR,185027
2023-05-13,MNR,109940
2023-05-14,MNR,101088
2023-05-15,MNR,184909
2023-05-16,MNR,207484
2023-05-17,MNR,206630
2023-05-18,MNR,198433
2023-05-19,MNR,181114
2023-05-20,MNR,95625
2023-05-21,MNR,91335
2023-05-22,MNR,186008
2023-05-23,MNR,214621
2023-05-24,MNR,208487
2023-05-25,MNR,201855
2023-05-26,MNR,187188
2023-05-27,MNR,120011
2023-05-28,MNR,102009
2023-05-29,MNR,86149
2023-05-30,MNR,205661
2023-05-31,MNR,211998
2023-06-01,MNR,191410
2023-06-02,MNR,170399
2023-06-03,MNR,102668
2023-06-04,MNR,88859
2023-06-05,MNR,183510
2023-06-06,MNR,213292
2023-06-07,MNR,202951
2023-06-08,MNR,176985
2023-06-09,MNR,185677
2023-06-10,MNR,117616
2023-06-11,MNR,98115
2023-06-12,MNR,185343
2023-06-13,MNR,212364
2023-06-14,MNR,207746
2023-06-15,MNR,206188
2023-06-16,MNR,177916
2023-06-17,MNR,111460
2023-06-18,MNR,95597
2023-06-19,MNR,168591
2023-06-20,MNR,224371
2023-06-21,MNR,221141
2023-06-22,MNR,208969
2023-06-23,MNR,188373
2023-06-24,MNR,109217
2023-06-25,MNR,113238
2023-06-26,MNR,185070
2023-06-27,MNR,209234
2023-06-28,MNR,207293
2023-06-29,MNR,200724
2023-06-30,MNR,178064
2023-07-01,MNR,99597
2023-07-02,MNR,74415
2023-07-03,MNR,128417
2023-07-04,MNR,84010
2023-07-05,MNR,189434
2023-07-06,MNR,186822
2023-07-07,MNR,171597
2023-07-08,MNR,107854
2023-07-09,MNR,83783
2023-07-10,MNR,171497
2023-07-11,MNR,200151
2023-07-12,MNR,199169
2023-07-13,MNR,190952
2023-07-14,MNR,163840
2023-07-15,MNR,107124
2023-07-16,MNR,72406
2023-07-17,MNR,182216
2023-07-18,MNR,204203
2023-07-19,MNR,203857
2023-07-20,MNR,197400
2023-07-21,MNR,176892
2023-07-22,MNR,93215
2023-07-23,MNR,94729
2023-07-24,MNR,180716
2023-07-25,MNR,211053
2023-07-26,MNR,210315
2023-07-27,MNR,187729
2023-07-28,MNR,170128
2023-07-29,MNR,100508
2023-07-30,MNR,91861
2023-07-31,MNR,185348
2023-08-01,MNR,199547
2023-08-02,MNR,201003
2023-08-03,MNR,197044
2023-08-04,MNR,171533
2023-08-05,MNR,114660
2023-08-06,MNR,96010
2023-08-07,MNR,163799
2023-08-08,MNR,193867
2023-08-09,MNR,192028
2023-08-10,MNR,178768
2023-08-11,MNR,171116
2023-08-12,MNR,109269
2023-08-13,MNR,93730
2023-08-14,MNR,168873
2023-08-15,MNR,187441
2023-08-16,MNR,190267
2023-08-17,MNR,180631
2023-08-18,MNR,174410
2023-08-19,MNR,124069
2023-08-20,MNR,94332
2023-08-21,MNR,170102
2023-08-22,MNR,194321
2023-08-23,MNR,192053
2023-08-24,MNR,176827
2023-08-25,MNR,153854
2023-08-26,MNR,100194
2023-08-27,MNR,85878
2023-08-28,MNR,170897
2023-08-29,MNR,189077
2023-08-30,MNR,180304
2023-08-31,MNR,176676
2023-09-01,MNR,152974
2023-09-02,MNR,107230
2023-09-03,MNR,90729
2023-09-04,MNR,87538
2023-09-05,MNR,218899
2023-09-06,MNR,211126
2023-09-07,MNR,206910
2023-09-08,MNR,183785
2023-09-09,MNR,102373
2023-09-10,MNR,81850
2023-09-11,MNR,191592
2023-09-12,MNR,221092
2023-09-13,MNR,210001
2023-09-14,MNR,206374
2023-09-15,MNR,192398
2023-09-16,MNR,115065
2023-09-17,MNR,96229
2023-09-18,MNR,192103
2023-09-19,MNR,224426
2023-09-20,MNR,219540
2023-09-21,MNR,211375
2023-09-22,MNR,194197
2023-09-23,MNR,86985
2023-09-24,MNR,75103
2023-09-25,MNR,175651
2023-09-26,MNR,214987
2023-09-27,MNR,212978
2023-09-28,MNR,201304
2023-09-29,MNR,128570
2023-09-30,MNR,100703
2023-10-01,MNR,92724
2023-10-02,MNR,183892
2023-10-03,MNR,214111
2023-10-04,MNR,209399
2023-10-05,MNR,207356
2023-10-06,MNR,193065
2023-10-07,MNR,95026
2023-10-08,MNR,105952
2023-10-09,MNR,189567
2023-10-10,MNR,220445
2023-10-11,MNR,214437
2023-10-12,MNR,215284
2023-10-13,MNR,193658
2023-10-14,MNR,96158
2023-10-15,MNR,100633
2023-10-16,MNR,203627
2023-10-17,MNR,222110
2023-10-18,MNR,213952
2023-10-19,MNR,212946
2023-10-20,MNR,192383
2023-10-21,MNR,101963
2023-10-22,MNR,93659
2023-10-23,MNR,199199
2023-10-24,MNR,218201
2023-10-25,MNR,217420
2023-10-26,MNR,215171
2023-10-27,MNR,203068
2023-10-28,MNR,139276
2023-10-29,MNR,80705
2023-10-30,MNR,197550
2023-10-31,MNR,203951
2023-11-01,MNR,208249
2023-11-02,MNR,206350
2023-11-03,MNR,193580
2023-11-04,MNR,123922
2023-11-05,MNR,109891
2023-11-06,MNR,198934
2023-11-07,MNR,215344
2023-11-08,MNR,213738
2023-11-09,MNR,210130
2023-11-10,MNR,200669
2023-11-11,MNR,118398
2023-11-12,MNR,91623
2023-11-13,MNR,194691
2023-11-14,MNR,214218
2023-11-15,MNR,214486
2023-11-16,MNR,207671
2023-11-17,MNR,201231
2023-11-18,MNR,120273
2023-11-19,MNR,100924
2023-11-20,MNR,203599
2023-11-21,MNR,213162
2023-11-22,MNR,220030
2023-11-23,MNR,107690
2023-11-24,MNR,197178
2023-11-25,MNR,117682
2023-11-26,MNR,95729
2023-11-27,MNR,200017
2023-11-28,MNR,216450
2023-11-29,MNR,212929
2023-11-30,MNR,210592
2023-12-01,MNR,164628
2023-12-02,MNR,125483
2023-12-03,MNR,76999
2023-12-04,MNR,201080
2023-12-05,MNR,224065
2023-12-06,MNR,211076
2023-12-07,MNR,204586
2023-12-08,MNR,198539
2023-12-09,MNR,147745
2023-12-10,MNR,82225
2023-12-11,MNR,191110
2023-12-12,MNR,219393
2023-12-13,MNR,215546
2023-12-14,MNR,213415
2023-12-15,MNR,208572
2023-12-16,MNR,149013
2023-12-17,MNR,88502
2023-12-18,MNR,174850
2023-12-19,MNR,213625
2023-12-20,MNR,206420
2023-12-21,MNR,199411
2023-12-22,MNR,206169
2023-12-23,MNR,130053
2023-12-24,MNR,77874
2023-12-25,MNR,65350
2023-12-26,MNR,192910
2023-12-27,MNR,186541
2023-12-28,MNR,193235
2023-12-29,MNR,210361
2023-12-30,MNR,121647
2023-12-31,MNR,89554
2024-01-01,MNR,73957
2024-01-02,MNR,184978
2024-01-03,MNR,194441
2024-01-04,MNR,190588
2024-01-05,MNR,173362
2024-01-06,MNR,82890
2024-01-07,MNR,57280
2024-01-08,MNR,184150
2024-01-09,MNR,188888
2024-01-10,MNR,191221
2024-01-11,MNR,199799
2024-01-12,MNR,182896
2024-01-13,MNR,97439
2024-01-14,MNR,78197
2024-01-15,MNR,80498
2024-01-16,MNR,178389
2024-01-17,MNR,199986
2024-01-18,MNR,197257
2024-01-19,MNR,171490
2024-01-20,MNR,82817
2024-01-21,MNR,66955
2024-01-22,MNR,185181
2024-01-23,MNR,205300
2024-01-24,MNR,201969
2024-01-25,MNR,199560
2024-01-26,MNR,184511
2024-01-27,MNR,102600
2024-01-28,MNR,66794
2024-01-29,MNR,187702
2024-01-30,MNR,207896
2024-01-31,MNR,204353
2024-02-01,MNR,189621
2024-02-02,MNR,174044
2024-02-03,MNR,102310
2024-02-04,MNR,77083
2024-02-05,MNR,190181
2024-02-06,MNR,208252
2024-02-07,MNR,202871
2024-02-08,MNR,198010
2024-02-09,MNR,185475
2024-02-10,MNR,99942
2024-02-11,MNR,73614
2024-02-12,MNR,185118
2024-02-13,MNR,134355
2024-02-14,MNR,201686
2024-02-15,MNR,202704
2024-02-16,MNR,186547
2024-02-17,MNR,92423
2024-02-18,MNR,81659
2024-02-19,MNR,85973
2024-02-20,MNR,207099
2024-02-21,MNR,201074
2024-02-22,MNR,195315
2024-02-23,MNR,182348
2024-02-24,MNR,98942
2024-02-25,MNR,78248
2024-02-26,MNR,187542
2024-02-27,MNR,208042
2024-02-28,MNR,199671
2024-02-29,MNR,204828
2024-03-01,MNR,157348
2024-03-02,MNR,85586
2024-03-03,MNR,85095
2024-03-04,MNR,188845
2024-03-05,MNR,204515
2024-03-06,MNR,198040
2024-03-07,MNR,197659
2024-03-08,MNR,192899
2024-03-09,MNR,97183
2024-03-10,MNR,77768
2024-03-11,MNR,188108
2024-03-12,MNR,213584
2024-03-13,MNR,212582
2024-03-14,MNR,211962
2024-03-15,MNR,199285
2024-03-16,MNR,129667
2024-03-17,MNR,86964
2024-03-18,MNR,190770
2024-03-19,MNR,210028
2024-03-20,MNR,206030
2024-03-21,MNR,200037
2024-03-22,MNR,187489
2024-03-23,MNR,77331
2024-03-24,MNR,80451
2024-03-25,MNR,192720
2024-03-26,MNR,211566
2024-03-27,MNR,207744
2024-03-28,MNR,200583
2024-03-29,MNR,198343
2024-03-30,MNR,111061
2024-03-31,MNR,98458
2024-04-01,MNR,180107
2024-04-02,MNR,206753
2024-04-03,MNR,195001
2024-04-04,MNR,201745
2024-04-05,MNR,202580
2024-04-06,MNR,117095
2024-04-07,MNR,94103
2024-04-08,MNR,194106
2024-04-09,MNR,228390
2024-04-10,MNR,216591
2024-04-11,MNR,205013
2024-04-12,MNR,191755
2024-04-13,MNR,110542
2024-04-14,MNR,93633
2024-04-15,MNR,203835
2024-04-16,MNR,220030
2024-04-17,MNR,214829
2024-04-18,MNR,203859
2024-04-19,MNR,205809
2024-04-20,MNR,123804
2024-04-21,MNR,98834
2024-04-22,MNR,206229
2024-04-23,MNR,221191
2024-04-24,MNR,215927
2024-04-25,MNR,217219
2024-04-26,MNR,198590
2024-04-27,MNR,109447
2024-04-28,MNR,91619
2024-04-29,MNR,201385
2024-04-30,MNR,218592
2024-05-01,MNR,205030
2024-05-02,MNR,210951
2024-05-03,MNR,204190
2024-05-04,MNR,122719
2024-05-05,MNR,87988
2024-05-06,MNR,200506
2024-05-07,MNR,227303
2024-05-08,MNR,221059
2024-05-09,MNR,218370
2024-05-10,MNR,195091
2024-05-11,MNR,117308
2024-05-12,MNR,98717
2024-05-13,MNR,209794
2024-05-14,MNR,226656
2024-05-15,MNR,219840
2024-05-16,MNR,215601
2024-05-17,MNR,215838
2024-05-18,MNR,130279
2024-05-19,MNR,106408
2024-05-20,MNR,216450
2024-05-21,MNR,234587
2024-05-22,MNR,233098
2024-05-23,MNR,215083
2024-05-24,MNR,209130
2024-05-25,MNR,120036
2024-05-26,MNR,101017
2024-05-27,MNR,81042
2024-05-28,MNR,227311
2024-05-29,MNR,227379
2024-05-30,MNR,219887
2024-05-31,MNR,211027
2024-06-01,MNR,110948
2024-06-02,MNR,92567
2024-06-03,MNR,197640
2024-06-04,MNR,233237
2024-06-05,MNR,230173
2024-06-06,MNR,219447
2024-06-07,MNR,214062
2024-06-08,MNR,135138
2024-06-09,MNR,107497
2024-06-10,MNR,211542
2024-06-11,MNR,230796
2024-06-12,MNR,224305
2024-06-13,MNR,221855
2024-06-14,MNR,204586
2024-06-15,MNR,122409
2024-06-16,MNR,109303
2024-06-17,MNR,215241
2024-06-18,MNR,242116
2024-06-19,MNR,206582
2024-06-20,MNR,227113
2024-06-21,MNR,211543
2024-06-22,MNR,119962
2024-06-23,MNR,103892
2024-06-24,MNR,213904
2024-06-25,MNR,232410
2024-06-26,MNR,226518
2024-06-27,MNR,227648
2024-06-28,MNR,211914
2024-06-29,MNR,119738
2024-06-30,MNR,108244
2024-07-01,MNR,185943
2024-07-02,MNR,207844
2024-07-03,MNR,205176
2024-07-04,MNR,101274
2024-07-05,MNR,183222
2024-07-06,MNR,110386
2024-07-07,MNR,105041
2024-07-08,MNR,199454
2024-07-09,MNR,219843
2024-07-10,MNR,210993
2024-07-11,MNR,209174
2024-07-12,MNR,191828
2024-07-13,MNR,107166
2024-07-14,MNR,97038
2024-07-15,MNR,202008
2024-07-16,MNR,220620
2024-07-17,MNR,214137
2024-07-18,MNR,211370
2024-07-19,MNR,206922
2024-07-20,MNR,125050
2024-07-21,MNR,111438
2024-07-22,MNR,215087
2024-07-23,MNR,229841
2024-07-24,MNR,224862
2024-07-25,MNR,214281
2024-07-26,MNR,201321
2024-07-27,MNR,125101
2024-07-28,MNR,99516
2024-07-29,MNR,200999
2024-07-30,MNR,220120
2024-07-31,MNR,213562
2024-08-01,MNR,194439
2024-08-02,MNR,181008
2024-08-03,MNR,109769
2024-08-04,MNR,92383
2024-08-05,MNR,192078
2024-08-06,MNR,207212
2024-08-07,MNR,202867
2024-08-08,MNR,196259
2024-08-09,MNR,170622
2024-08-10,MNR,119101
2024-08-11,MNR,103975
2024-08-12,MNR,191415
2024-08-13,MNR,205674
2024-08-14,MNR,202330
2024-08-15,MNR,196106
2024-08-16,MNR,185953
2024-08-17,MNR,112928
2024-08-18,MNR,82177
2024-08-19,MNR,183503
2024-08-20,MNR,211051
2024-08-21,MNR,204853
2024-08-22,MNR,199777
2024-08-23,MNR,196218
2024-08-24,MNR,119252
2024-08-25,MNR,101267
2024-08-26,MNR,186630
2024-08-27,MNR,201834
2024-08-28,MNR,195873
2024-08-29,MNR,192714
2024-08-30,MNR,195334
2024-08-31,MNR,119313
2024-09-01,MNR,95622
2024-09-02,MNR,95598
2024-09-03,MNR,220831
2024-09-04,MNR,225508
2024-09-05,MNR,220098
2024-09-06,MNR,202757
2024-09-07,MNR,105974
2024-09-08,MNR,98767
2024-09-09,MNR,214384
2024-09-10,MNR,233290
2024-09-11,MNR,228252
2024-09-12,MNR,228985
2024-09-13,MNR,219747
2024-09-14,MNR,136864
2024-09-15,MNR,118303
2024-09-16,MNR,215601
2024-09-17,MNR,232809
2024-09-18,MNR,229697
2024-09-19,MNR,226944
2024-09-20,MNR,215673
2024-09-21,MNR,133469
2024-09-22,MNR,102752
2024-09-23,MNR,218237
2024-09-24,MNR,240779
2024-09-25,MNR,236202
2024-09-26,MNR,228971
2024-09-27,MNR,221034
2024-09-28,MNR,132177
2024-09-29,MNR,102805
2024-09-30,MNR,217897
2024-10-01,MNR,218836
2024-10-02,MNR,227124
2024-10-03,MNR,217197
2024-10-04,MNR,215328
2024-10-05,MNR,148928
2024-10-06,MNR,105906
2024-10-07,MNR,220335
2024-10-08,MNR,235974
2024-10-09,MNR,234694
2024-10-10,MNR,233710
2024-10-11,MNR,224122
2024-10-12,MNR,144234
2024-10-13,MNR,120235
2024-10-14,MNR,225263
2024-10-15,MNR,249266
2024-10-16,MNR,236091
2024-10-17,MNR,237000
2024-10-18,MNR,229999
2024-10-19,MNR,147214
2024-10-20,MNR,122789
2024-10-21,MNR,219983
2024-10-22,MNR,237771
2024-10-23,MNR,233881
2024-10-24,MNR,232459
2024-10-25,MNR,223941
2024-10-26,MNR,148103
2024-10-27,MNR,115917
2024-10-28,MNR,229873
2024-10-29,MNR,249585
2024-10-30,MNR,246035
2024-10-31,MNR,221856
2024-11-01,MNR,185052
2024-11-02,MNR,134522
2024-11-03,MNR,123028
2024-11-04,MNR,216014
2024-11-05,MNR,213516
2024-11-06,MNR,221461
2024-11-07,MNR,226007
2024-11-08,MNR,213611
2024-11-09,MNR,134651
2024-11-10,MNR,103048
2024-11-11,MNR,206579
2024-11-12,MNR,234752
2024-11-13,MNR,229455
2024-11-14,MNR,217969
2024-11-15,MNR,214139
